Image,Question,Answer,Predicted_Answer,EM,Precision,Recall,F1
65c82ce184feb05,Where is the chimichurri located,in the bowl,on the plate,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
65c82ce184feb05,What color is the bowl,green,pink,0.0,0.0,0.0,0.0
65c82ce184feb05,Where is the spoon in relation to the bowl,dip in,inside the bowl,0.0,0.0,0.0,0.0
47be8f81c88ee14,How are the chips arranged in the image,scattered,randomly,0.0,0.0,0.0,0.0
47be8f81c88ee14,What type of food is shown in the image,chips,"A plate of food with fried pork, Brussels sprouts, and mocha coffee.",0.0,0.0,0.0,0.0
47be8f81c88ee14,What color are some of the chips,green,crispy dark brown,0.0,0.0,0.0,0.0
47be8f81c88ee14,What color do some of the chips display,golden-yellow,black,0.0,0.0,0.0,0.0
47be8f81c88ee14,Where are most of the chips located in the frame,towards the central region,in the center of the image,0.0,0.2,0.25,0.22222222222222224
05c9906b7d13f12,What pattern is seen on the chocolates,swirled,swirled,1.0,1.0,1.0,1.0
05c9906b7d13f12,What is the predominant color of the chocolates,tan,brown,0.0,0.0,0.0,0.0
05c9906b7d13f12,How many pieces of chocolate are shown in the image,many,there are no pieces of chocolate shown in the image,0.0,0.0,0.0,0.0
05c9906b7d13f12,What shape are the chocolates cut into,rectangular,square,0.0,0.0,0.0,0.0
05c9906b7d13f12,What material are the chocolates wrapped in,in clear plastic,plastic,0.0,1.0,0.3333333333333333,0.5
0f45ead135cb68e,What type of dish is the dessert served in,dessert,glass bowl,0.0,0.0,0.0,0.0
0f45ead135cb68e,What is the appearance of the glass dish,clear,rectangular,0.0,0.0,0.0,0.0
0f45ead135cb68e,What type of fruit is on top of the dessert,raspberries,dried cranberries,0.0,0.0,0.0,0.0
0f45ead135cb68e,How are the white chocolate chips arranged around the dish,scattered,scattered,1.0,1.0,1.0,1.0
0f45ead135cb68e,Where are the white chocolate chips placed,on a metallic surface,next to the plate,0.0,0.0,0.0,0.0
19152d394d56652,What color is the chocolate filling,chocolate,brown,0.0,0.0,0.0,0.0
19152d394d56652,What color are the pastry layers,brown,golden brown,0.0,0.5,1.0,0.6666666666666666
19152d394d56652,What color is the powdered sugar,golden-brown,white,0.0,0.0,0.0,0.0
19152d394d56652,Where are the chocolate clouds positioned,on top of,behind the pork slices,0.0,0.0,0.0,0.0
701a877404f09ee,What is the texture of the topping on the cake,creamy,crumbly,0.0,0.0,0.0,0.0
701a877404f09ee,What is the base layer of the food item,cake,a donut,0.0,0.0,0.0,0.0
701a877404f09ee,What color is the base cake,brown,brown,1.0,1.0,1.0,1.0
701a877404f09ee,Where are the chocolate cookie crumbles located,on top,on top of the mocha coffee,0.0,0.3333333333333333,1.0,0.5
701a877404f09ee,What is the main flavor of the crumbles on top,chocolate,chocolate,1.0,1.0,1.0,1.0
a01489b3eac8ec8,What is the sauce doing to the ice cream,drizzled,drizzling,0.0,0.0,0.0,0.0
a01489b3eac8ec8,What is the color of the chocolate sauce,brown,brown,1.0,1.0,1.0,1.0
a01489b3eac8ec8,What is the main dessert in the bowl,ice cream,vanilla ice cream,0.0,0.6666666666666666,1.0,0.8
a01489b3eac8ec8,What color is the ice cream,white,white,1.0,1.0,1.0,1.0
a01489b3eac8ec8,Where has some of the chocolate sauce pooled,at the bottom,on the plate,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
85057719a8f7290,What color is the vegetable chowder,yellow,yellow,1.0,1.0,1.0,1.0
85057719a8f7290,What is the vegetable chowder served in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
85057719a8f7290,How are the diced carrots and herbs distributed in the chowder,dispersed,scattered,0.0,0.0,0.0,0.0
85057719a8f7290,What vegetable is diced and visible in the chowder,carrots,carrots,1.0,1.0,1.0,1.0
85057719a8f7290,Where is the sprig of parsley located,on the surface,in the center of the dish,0.0,0.2,0.3333333333333333,0.25
7e6905e6903434a,What is the main vegetable ingredient in the chowder,corn,corn,1.0,1.0,1.0,1.0
7e6905e6903434a,What color are the bacon pieces,brown,brown,1.0,1.0,1.0,1.0
7e6905e6903434a,What color are the corn kernels in the chowder,yellow,yellow,1.0,1.0,1.0,1.0
7e6905e6903434a,Where are the thinly sliced scallions distributed,across the surface,scattered throughout the dish,0.0,0.25,0.3333333333333333,0.28571428571428575
4f1f20526bc57a3,What color is the cranberry chutney,red,red,1.0,1.0,1.0,1.0
4f1f20526bc57a3,What is the chutney served in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
4f1f20526bc57a3,Where is the cranberry chutney located,center of the bowl,on the plate,0.0,0.3333333333333333,0.25,0.28571428571428575
4f1f20526bc57a3,How much of the bowl does the chutney fill,fills,most of the bowl,0.0,0.0,0.0,0.0
4f1f20526bc57a3,What is the consistency of the chutney besides whole cranberries,pulpy,thick,0.0,0.0,0.0,0.0
44b56d634060bf5,What is the container for the chutney,jar,a jar,0.0,0.5,1.0,0.6666666666666666
44b56d634060bf5,What color is the chutney,brownish-yellow,brown,0.0,0.0,0.0,0.0
44b56d634060bf5,What is the jar filled with,with the chutney,caramelized rhubarb,0.0,0.0,0.0,0.0
44b56d634060bf5,What is on the jar,label,a label,0.0,0.5,1.0,0.6666666666666666
ec2780b0cdb57b7,What color are the apple slices concentrated at the top and right,red,red,1.0,1.0,1.0,1.0
ec2780b0cdb57b7,What fruit is visible in the image,apple,apples and lemons,0.0,0.0,0.0,0.0
ec2780b0cdb57b7,What are the apple slices submerged in,slices,water,0.0,0.0,0.0,0.0
ec2780b0cdb57b7,What color are the apple slices at the bottom and left,green,green,1.0,1.0,1.0,1.0
ec2780b0cdb57b7,Where are the green apple slices located,in a clear liquid,on the plate,0.0,0.0,0.0,0.0
e283a9a4aac5d7e,What color is the bowl,white,white with a black rim,0.0,0.2,1.0,0.33333333333333337
e283a9a4aac5d7e,What is the cinnamon rice served in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
e283a9a4aac5d7e,What color are some of the rice grains,brown,white,0.0,0.0,0.0,0.0
e283a9a4aac5d7e,Where is the rice primarily located in the image,in the center,under the pork,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
7ff22df8804e302,What color is the chowder,off-white,white,0.0,0.0,0.0,0.0
7ff22df8804e302,What type of soup is in the bread bowl,chowder,clam chowder,0.0,0.5,1.0,0.6666666666666666
7ff22df8804e302,Where does the dish sit,sits on,on a plate,0.0,0.3333333333333333,0.5,0.4
7ff22df8804e302,What is the bread bowl like,circle,crusty,0.0,0.0,0.0,0.0
7ff22df8804e302,What is on top of the chowder,herbs,a sprig of celery,0.0,0.0,0.0,0.0
cea8aeba6870289,What color is the bowl,white,white,1.0,1.0,1.0,1.0
cea8aeba6870289,What type of seafood is in the bowl,clams,shrimp,0.0,0.0,0.0,0.0
cea8aeba6870289,What color are the bands on the clam shells,brown,brown,1.0,1.0,1.0,1.0
cea8aeba6870289,Where are the clams placed,in a bowl,on the plate,0.0,0.0,0.0,0.0
cea8aeba6870289,What color are the herbs scattered amongst the clams,green,green,1.0,1.0,1.0,1.0
530fe55b9b9c31b,What color is the pumpkin cobbler's top and base,golden-brown,brown,0.0,0.0,0.0,0.0
530fe55b9b9c31b,What is the main ingredient in the cobbler,pumpkin,fruit,0.0,0.0,0.0,0.0
530fe55b9b9c31b,What color is the plate,white,white,1.0,1.0,1.0,1.0
530fe55b9b9c31b,Where is the pumpkin cobbler slice placed,on the plate,on a plate,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
530fe55b9b9c31b,What is the texture of the cobbler's top and base,crumbly,crunchy,0.0,0.0,0.0,0.0
68bd96227109ec0,What is the color of the top crust of the cobbler,golden-brown,golden brown,0.0,0.0,0.0,0.0
68bd96227109ec0,What type of dessert is shown in the image,cobbler,There is no dessert in the image,0.0,0.0,0.0,0.0
68bd96227109ec0,What color are the lighter patches on the cobbler's surface,yellow,yellow,1.0,1.0,1.0,1.0
68bd96227109ec0,What creates the textured appearance of the cobbler's top crust,with variations,biscuit dough,0.0,0.0,0.0,0.0
68bd96227109ec0,What process is indicated by the golden-brown hue and crispy edges of the cobbler,baking,baked,0.0,0.0,0.0,0.0
440eb56040e7a70,Is the vegetable juice cocktail homemade,homemade,"yes, it appears to be homemade",0.0,0.14285714285714285,1.0,0.25
440eb56040e7a70,What are the containers used for the vegetable juice cocktail,jars,jars,1.0,1.0,1.0,1.0
440eb56040e7a70,Are the jars in the foreground overlapping,yes,"No, the jars in the foreground are not overlapping.",0.0,0.0,0.0,0.0
440eb56040e7a70,What type of juice is in the jars,vegetable,tomato juice,0.0,0.0,0.0,0.0
440eb56040e7a70,Are the jars centered in the frame,yes,"No, the jars are off-center, leaning towards the right side of the image.",0.0,0.0,0.0,0.0
d55b3849c761b7e,What type of drink is in the glass,Cocktail,mocha coffee,0.0,0.0,0.0,0.0
d55b3849c761b7e,What do the cranberries do in the liquid,float,They float,0.0,0.5,1.0,0.6666666666666666
d55b3849c761b7e,What is the clarity of the glass,clear,clear,1.0,1.0,1.0,1.0
d55b3849c761b7e,What type of glass is the cocktail served in,glass,martini glass,0.0,0.5,1.0,0.6666666666666666
d55b3849c761b7e,How are the cranberries arranged in the drink,in a slight curve,on top of the drink,0.0,0.0,0.0,0.0
eb0547ba26a8d76,What is the color of the glass,clear,clear,1.0,1.0,1.0,1.0
eb0547ba26a8d76,What type of glass is the cocktail served in,glass,a goblet,0.0,0.0,0.0,0.0
eb0547ba26a8d76,What color is the salt on the rim of the glass,white,white,1.0,1.0,1.0,1.0
eb0547ba26a8d76,What is the slight tint of the cocktail,yellow,blue,0.0,0.0,0.0,0.0
eb0547ba26a8d76,Where is the lemon slice placed,on top of,on top of the mocha,0.0,0.6,1.0,0.7499999999999999
87ccb1358aa1510,What color is the liquid in the lower portion of the jar,turquoise-blue,blue,0.0,0.0,0.0,0.0
87ccb1358aa1510,What type of container is the cocktail served in,jar,a mason jar,0.0,0.3333333333333333,1.0,0.5
87ccb1358aa1510,What color is the layer above the turquoise-blue liquid,red,gray,0.0,0.0,0.0,0.0
87ccb1358aa1510,Where are the red candies and shark decoration placed,on the rim,on the rim of the mason jar,0.0,0.5,1.0,0.6666666666666666
87ccb1358aa1510,What type of decoration is on the rim of the jar,shark,a shark,0.0,0.5,1.0,0.6666666666666666
e58c798c8bc3f13,What is the orange peel used for in the image,garnished,a garnish,0.0,0.0,0.0,0.0
e58c798c8bc3f13,What color are the cocktails in the image,orange,orange,1.0,1.0,1.0,1.0
e58c798c8bc3f13,What color is the orange peel in the image,yellow-orange,orange,0.0,0.0,0.0,0.0
e58c798c8bc3f13,What is the name of the cocktail in the image,Monkey Gland,there is no cocktail in the image,0.0,0.0,0.0,0.0
e58c798c8bc3f13,Where is the orange peel located in the image,on the surface,on top of the mocha coffee,0.0,0.3333333333333333,0.6666666666666666,0.4444444444444444
14658cd22c153da,Is the hot cocoa sitting on a plate,yes,yes,1.0,1.0,1.0,1.0
14658cd22c153da,Is cocoa one of the main ingredients in the drink,cocoa,no,0.0,0.0,0.0,0.0
14658cd22c153da,Is the plate under the mug blue,no,yes,0.0,0.0,0.0,0.0
14658cd22c153da,Is the color of the cocoa light brown,yes,"Yes, the color of the cocoa is light brown.",0.0,0.1,1.0,0.18181818181818182
14658cd22c153da,Is the cinnamon stick positioned on the upper left side of the mug,on the upper left,"No, the cinnamon stick is positioned on the upper left side of the mug.",0.0,0.2857142857142857,1.0,0.4444444444444445
f8421d48b298f2d,What is the flavor of the Panforte,spiced,sweeter,0.0,0.0,0.0,0.0
f8421d48b298f2d,What color is the base of the slices,chocolate-brown,dark brown,0.0,0.0,0.0,0.0
f8421d48b298f2d,How many slices of Panforte are shown,two,two,1.0,1.0,1.0,1.0
f8421d48b298f2d,Where is the top slice located in relation to the bottom slice,on top of,above,0.0,0.0,0.0,0.0
815579469c0316a,What color is the cod,golden-brown,golden brown,0.0,0.0,0.0,0.0
815579469c0316a,What type of fish is on the plate,cod,salmon,0.0,0.0,0.0,0.0
815579469c0316a,What is the cod doing on the rice,resting,it is on top,0.0,0.0,0.0,0.0
815579469c0316a,Where is the cod located in relation to the rice,on top of,on top of it,0.0,0.75,1.0,0.8571428571428571
76e207eb30185cc,What material is the drink contained in,glass,glass,1.0,1.0,1.0,1.0
76e207eb30185cc,What is the color of the lime wedge,green,green,1.0,1.0,1.0,1.0
76e207eb30185cc,What color is the lime wedge,green,green,1.0,1.0,1.0,1.0
76e207eb30185cc,Where is the lime wedge placed,on the rim,on the rim of the glass,0.0,0.6,1.0,0.7499999999999999
76e207eb30185cc,How would you describe the color of the mocktail,vibrant red,red,0.0,1.0,0.5,0.6666666666666666
a76ca4ec5d52403,What is the color of the coffee in the mug,light,brown,0.0,0.0,0.0,0.0
a76ca4ec5d52403,What is the red and white object in the image,mug,a coffee mug,0.0,0.3333333333333333,1.0,0.5
a76ca4ec5d52403,What color is the mug in the image,red,red,1.0,1.0,1.0,1.0
a76ca4ec5d52403,Where are the coffee beans scattered,across a light brown surface,on a wooden surface,0.0,0.5,0.4,0.4444444444444445
a76ca4ec5d52403,What is scattered across the light brown surface,coffe beans,coffee beans,0.0,0.5,0.5,0.5
ee42b0500aad9db,What is the color of the glass mug,clear,clear,1.0,1.0,1.0,1.0
ee42b0500aad9db,What type of drink is shown in the image,coffee,mocha coffee,0.0,0.5,1.0,0.6666666666666666
ee42b0500aad9db,What color is the coffee foam,brown,light brown,0.0,0.5,1.0,0.6666666666666666
ee42b0500aad9db,What is placed in the mug for drinking,straw,a straw,0.0,0.5,1.0,0.6666666666666666
f98b1e40f10ea12,What is the color of the whipped cream,white,white,1.0,1.0,1.0,1.0
f98b1e40f10ea12,What beverage is in the glass,coffee,coffee,1.0,1.0,1.0,1.0
f98b1e40f10ea12,What is the glass made of,glass,glass,1.0,1.0,1.0,1.0
f98b1e40f10ea12,What is on top of the coffee,whipped cream,whipped cream,1.0,1.0,1.0,1.0
f98b1e40f10ea12,Where is the sugar coating,on the rim,on the rim of the mug,0.0,0.6,1.0,0.7499999999999999
c5e136f52b70509,Where is the Colcannon located in the image,at the center,it's not present,0.0,0.0,0.0,0.0
c5e136f52b70509,What is positioned on top of the Colcannon,sausages,fried pork slices,0.0,0.0,0.0,0.0
c5e136f52b70509,What color are the sausages,brown with a slight char,red,0.0,0.0,0.0,0.0
c5e136f52b70509,What color is the Colcannon,white,white,1.0,1.0,1.0,1.0
c5e136f52b70509,What is the Colcannon doing in the bowl,filling,"Colcannon is not in the bowl, the bowl contains mashed potatoes, brussels sprouts, and caramel corn.",0.0,0.0,0.0,0.0
52c7342c98cf6c2,What color is the bowl,white,white,1.0,1.0,1.0,1.0
52c7342c98cf6c2,What is the St. Patrick's Colcannon served in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
52c7342c98cf6c2,What color are the chopped scallions or green onions,green,green,1.0,1.0,1.0,1.0
52c7342c98cf6c2,What color are the chunks of ham,pink,pink,1.0,1.0,1.0,1.0
52c7342c98cf6c2,What is the mixture of colors in the colcannon,multicolored,"purple, pink, green, white, and brown",0.0,0.0,0.0,0.0
f0cef0090813252,What is the texture of the coleslaw,creamy,shredded,0.0,0.0,0.0,0.0
f0cef0090813252,What is the name of the food item in the bowl,coleslaw,coleslaw,1.0,1.0,1.0,1.0
f0cef0090813252,What color are the carrot shreds in the coleslaw,orange,orange,1.0,1.0,1.0,1.0
f0cef0090813252,Where is the silver spoon located in the bowl,in the left,in the bowl,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
f0cef0090813252,What ingredient adds hints of purple to the coleslaw,onion,purple onion,0.0,0.5,1.0,0.6666666666666666
8d9999b45e9ce13,What color are the zucchini strands,green,green,1.0,1.0,1.0,1.0
8d9999b45e9ce13,What type of utensil is the coleslaw in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
8d9999b45e9ce13,What color are the carrot strands,orange,orange,1.0,1.0,1.0,1.0
8d9999b45e9ce13,What is the texture of the sauce,creamy,"The texture of the sauce is unclear, but it is likely a creamy sauce based on the image.",0.0,0.0625,1.0,0.11764705882352941
8d9999b45e9ce13,Where is the coleslaw placed,in a glass bowl,on a glass plate,0.0,0.5,0.5,0.5
06c11acfce21e0f,What color is the blackberry compote,red-purple,dark red,0.0,0.0,0.0,0.0
06c11acfce21e0f,Where is the blackberry compote contained,in the bowl,in a small bowl,0.0,0.5,0.6666666666666666,0.5714285714285715
06c11acfce21e0f,What is the bowl placed on,wooden board,a cutting board,0.0,0.3333333333333333,0.5,0.4
06c11acfce21e0f,What is the wooden board used for,Cutting and serving,to hold the food,0.0,0.0,0.0,0.0
06c11acfce21e0f,Where is the bowl located in the frame,to the right of,in the center,0.0,0.3333333333333333,0.25,0.28571428571428575
72c8bdc4ed44bc3,Is the peanut butter melted,yes,no,0.0,0.0,0.0,0.0
72c8bdc4ed44bc3,What is the main food item in the image,cookie,a pizza,0.0,0.0,0.0,0.0
72c8bdc4ed44bc3,What color is the cookie,brown,brown,1.0,1.0,1.0,1.0
72c8bdc4ed44bc3,Where is the skillet placed,on the pan,on a stove,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
9607fe377ae1740,What color is the jar,clear,clear,1.0,1.0,1.0,1.0
9607fe377ae1740,What is the container for the cookie mix,jar,a jar,0.0,0.5,1.0,0.6666666666666666
9607fe377ae1740,What color are the chocolate chips,brown,dark brown,0.0,0.5,1.0,0.6666666666666666
9607fe377ae1740,What is tied around the jar's lid,with red ribbon,a red and white ribbon,0.0,0.4,0.6666666666666666,0.5
47a6475103a994d,How would you describe the color of the cooler,bright,clear,0.0,0.0,0.0,0.0
47a6475103a994d,Where is the cooler placed,on the colorful surface,there is no cooler shown in the image,0.0,0.125,0.25,0.16666666666666666
47a6475103a994d,What does the cooler fill,orange juice,mochas,0.0,0.0,0.0,0.0
47a6475103a994d,Where is the straw inserted,into the cooler,in the mocha,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
56070b0625b083c,What color is the majority of the corn,yellow,yellow,1.0,1.0,1.0,1.0
