Image,Question,Answer,Predict,EM,Precision,Recall,F1
b1cc9100561c3f3,What seafood is present in the dish,crab,crabs,0.0,0.0,0.0,0.0
b1cc9100561c3f3,How are the crab pieces arranged in the dish,clustered,facing upwards,0.0,0.0,0.0,0.0
b1cc9100561c3f3,What type of meat is distributed around the crab,sausages,sausage,0.0,0.0,0.0,0.0
bddadd64cc7bae0,What color is the cranberry filling in the pie,red,deep red,0.0,0.5,1.0,0.6666666666666666
bddadd64cc7bae0,What type of dessert is shown in the image,pie,fruit pie,0.0,0.5,1.0,0.6666666666666666
bddadd64cc7bae0,What color is the crumb topping on the pie,tan,light brown,0.0,0.0,0.0,0.0
bddadd64cc7bae0,What color is the pie crust,golden,light beige,0.0,0.0,0.0,0.0
bddadd64cc7bae0,In which direction is the pie slightly positioned,towards the left,to the right,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
fbf680ba3d3b096,What type of sauce is on the chicken,cranberry,bbq sauce,0.0,0.0,0.0,0.0
fbf680ba3d3b096,What type of meat is shown in the image,chicken,chicken drumsticks,0.0,0.5,1.0,0.6666666666666666
fbf680ba3d3b096,What color is the plate,light blue,light blue,1.0,1.0,1.0,1.0
fbf680ba3d3b096,What color is the chicken,golden brown,light brown,0.0,0.5,0.5,0.5
fbf680ba3d3b096,Where are the chicken pieces placed,on a plate,on a plate,1.0,1.0,1.0,1.0
4581574ec92aee2,What does the pomegranate cranberry sauce/relish do to the bowl,fills,stained the bowl,0.0,0.0,0.0,0.0
4581574ec92aee2,What is the pomegranate cranberry sauce/relish served in,bowl,glass bowl,0.0,0.5,1.0,0.6666666666666666
4581574ec92aee2,What is the consistency of the pomegranate cranberry sauce/relish,thick,thick and chunky,0.0,0.3333333333333333,1.0,0.5
4581574ec92aee2,What color are the walnuts in the bowl,light brown and red,light brown,0.0,1.0,0.5,0.6666666666666666
4581574ec92aee2,Where are the walnuts located in the image,in the center,on top of sauce,0.0,0.0,0.0,0.0
9a3edf97d4725d1,What type of seafood is visible in the bisque,crawfish,lobster,0.0,0.0,0.0,0.0
9a3edf97d4725d1,What color are the chopped chives in the bisque,green,green,1.0,1.0,1.0,1.0
9a3edf97d4725d1,Where is the Louisiana Crawfish Bisque served,within a white bowl,white bowl,0.0,1.0,0.5,0.6666666666666666
4f5150c34518129,What color is the rice described as,beige,light brown,0.0,0.0,0.0,0.0
4f5150c34518129,How is the rice arranged on the plate,piled,mound shape,0.0,0.0,0.0,0.0
4f5150c34518129,What type of seafood is mixed within the rice,crawfish,crab,0.0,0.0,0.0,0.0
4f5150c34518129,What color are the crawfish tails,red,red,1.0,1.0,1.0,1.0
4f5150c34518129,Where are the crawfish tails placed in relation to the rice,on top of,mixed in with rice,0.0,0.0,0.0,0.0
d7976d426b5fc7b,What is the texture of the Honey Walnut Cream Cheese,light,smooth and creamy,0.0,0.0,0.0,0.0
d7976d426b5fc7b,What type of nuts are mixed into the cream cheese,walnuts,walnuts,1.0,1.0,1.0,1.0
d7976d426b5fc7b,What color is the Honey Walnut Cream Cheese,beige,light beige or cream,0.0,0.25,1.0,0.4
d7976d426b5fc7b,Where is the walnut half located in relation to the cream cheese,on top,left side,0.0,0.0,0.0,0.0
d7976d426b5fc7b,What is the container used to hold the Honey Walnut Cream Cheese,bowl,glass bowl,0.0,0.5,1.0,0.6666666666666666
70f1689e82535a7,What is the texture of the chantilly cream,soft,light and airy,0.0,0.0,0.0,0.0
70f1689e82535a7,What is the main component of the dessert,cream,whipped cream,0.0,0.5,1.0,0.6666666666666666
70f1689e82535a7,What color is the chantilly cream,off-white,white,0.0,0.0,0.0,0.0
70f1689e82535a7,What does the cream do to the glass dessert dish,fills,stabilizing the glass dish,0.0,0.0,0.0,0.0
70f1689e82535a7,Where are the dollops of cream located,on top,not visible in image,0.0,0.0,0.0,0.0
feb8da6d4727a62,What color is the plate,white,white,1.0,1.0,1.0,1.0
feb8da6d4727a62,What fruit is mixed within the creamy filling of the crepes,blueberries,blueberries,1.0,1.0,1.0,1.0
feb8da6d4727a62,What color is the base of the crepes,brown,golden brown,0.0,0.5,1.0,0.6666666666666666
feb8da6d4727a62,What is inside the rolled crepes,blueberries,sweet filling,0.0,0.0,0.0,0.0
feb8da6d4727a62,Where are the blueberries scattered,on the plate,on the plate,1.0,1.0,1.0,1.0
83d9469b7d2e536,What color is the crepe,golden brown,light golden,0.0,0.5,0.5,0.5
83d9469b7d2e536,What is located in the center of the image,crepe,a crepe,0.0,0.5,1.0,0.6666666666666666
83d9469b7d2e536,How would you describe the edges of the crepe,darker,golden brown and crispy,0.0,0.0,0.0,0.0
83d9469b7d2e536,Where is the crepe located in the image,in the center,center of the image,0.0,0.5,0.6666666666666666,0.5714285714285715
97317ea0a16f6ba,What color is the cloth the rolls are arranged on,purple,purple,1.0,1.0,1.0,1.0
97317ea0a16f6ba,What is the shape of the food items in the image,rolls,crescent shape,0.0,0.0,0.0,0.0
97317ea0a16f6ba,What color are the Nutella crescent rolls,golden brown ,golden brown,1.0,1.0,1.0,1.0
97317ea0a16f6ba,What is visible in the cut roll,flaky dough,chocolate or chocolate-based spread,0.0,0.0,0.0,0.0
97317ea0a16f6ba,Where is one of the whole rolls located in relation to the cut roll,on the lower right,behind and to the right,0.0,0.4,0.5,0.4444444444444445
5dc5bfed7295e6e,What color are the crisps,golden-yellow,yellow,0.0,0.0,0.0,0.0
5dc5bfed7295e6e,How are the crisps arranged on the plate,overlap,circular layered effect,0.0,0.0,0.0,0.0
5dc5bfed7295e6e,What type of food is described as golden-yellow and lacy,cheese,cheese crisps,0.0,0.5,1.0,0.6666666666666666
5dc5bfed7295e6e,What texture do the crisps have,lacy,crispy and brittle,0.0,0.0,0.0,0.0
5dc5bfed7295e6e,Where are the crisps located on the plate,on the upper-left,left side of plate,0.0,0.0,0.0,0.0
7207161ee7fdd3a,What color are the sesame seeds on the crisps,white,white,1.0,1.0,1.0,1.0
7207161ee7fdd3a,What color are the edges of some crisps,brown,brown,1.0,1.0,1.0,1.0
7207161ee7fdd3a,Where are the Sesame Lemon Crisps placed,on a white plate,on a white plate,1.0,1.0,1.0,1.0
7207161ee7fdd3a,Which crisp appears bigger compared to the others,the crisp in the front,front right,0.0,0.5,0.25,0.3333333333333333
f7e98ee1e808dcc,What color is the plate,green,light green,0.0,0.5,1.0,0.6666666666666666
f7e98ee1e808dcc,What shape are the croissant ice cream cones,cones,crescent shaped,0.0,0.0,0.0,0.0
f7e98ee1e808dcc,What color are the croissant ice cream cones,golden-brown,not in the image,0.0,0.0,0.0,0.0
f7e98ee1e808dcc,How is one of the cones positioned on the plate,lies,upside-down,0.0,0.0,0.0,0.0
1747472deb3ca10,What color is the front center croquette,brown,brown,1.0,1.0,1.0,1.0
1747472deb3ca10,What type of food is shown in the image,croquettes,meatballs,0.0,0.0,0.0,0.0
1747472deb3ca10,What color is the back croquette,dark,darker shade of brown,0.0,0.0,0.0,0.0
1747472deb3ca10,Where are the croquettes placed,on a plate,on a plate,1.0,1.0,1.0,1.0
1747472deb3ca10,How are the croquettes positioned on the plate,arranged,circular pattern,0.0,0.0,0.0,0.0
873396a9d5e4f00,How would you describe the croquettes,yummylicious,golden brown,0.0,0.0,0.0,0.0
873396a9d5e4f00,What type of food is shown in the image,croquettes,arancini,0.0,0.0,0.0,0.0
873396a9d5e4f00,What color are the croquettes,golden,golden brown,0.0,0.5,1.0,0.6666666666666666
873396a9d5e4f00,Where are the croquettes placed,on a silver metal rack,baking tray,0.0,0.0,0.0,0.0
873396a9d5e4f00,What color are the darker croquettes,brown,golden brown,0.0,0.5,1.0,0.6666666666666666
72ee70465299f12,What color is the plate,beige,off-white,0.0,0.0,0.0,0.0
72ee70465299f12,What type of food is shown in the image,croquettes,crab cakes,0.0,0.0,0.0,0.0
72ee70465299f12,What color is the crust of the croquettes,golden brown,golden brown,1.0,1.0,1.0,1.0
72ee70465299f12,Where are the croquettes resting,resting on the plate,on a bed,0.0,0.3333333333333333,0.25,0.28571428571428575
72ee70465299f12,Is the bottom croquette fully visible,yes,no,0.0,0.0,0.0,0.0
f72b411f57d390c,What type of dessert is shown in the image,pie,crumble pie,0.0,0.5,1.0,0.6666666666666666
f72b411f57d390c,What color are the mint leaves,green,green,1.0,1.0,1.0,1.0
f72b411f57d390c,What color is the ice cream next to the pie,off-white,white,0.0,0.0,0.0,0.0
f72b411f57d390c,Where is the slice of berry crumble pie placed,on a white plate,on a white plate,1.0,1.0,1.0,1.0
8dcec925b92152d,What color are the raspberries in the bowl,red,not raspberries,0.0,0.0,0.0,0.0
8dcec925b92152d,What is the dessert served in,bowl,white ramekin,0.0,0.0,0.0,0.0
8dcec925b92152d,What color are the peaches in the bowl,orange,yellow and orange,0.0,0.3333333333333333,1.0,0.5
8dcec925b92152d,How are the peaches and raspberries arranged in the bowl,mixed,layered pattern,0.0,0.0,0.0,0.0
8dcec925b92152d,Where is the crumble topping located in relation to the fruit,on top of,on top,0.0,1.0,0.6666666666666666,0.8
59b9dea4ab611ae,What color is the berry filling,red,red,1.0,1.0,1.0,1.0
59b9dea4ab611ae,What is the dessert served in,bowl,white ceramic dish,0.0,0.0,0.0,0.0
59b9dea4ab611ae,Is the berry filling covered by the crumble topping,yes,yes it is,0.0,0.3333333333333333,1.0,0.5
59b9dea4ab611ae,What color is the crumble topping,golden-brown,light brown,0.0,0.0,0.0,0.0
59b9dea4ab611ae,Where is the berry filling located,at the bottom,bottom of the dish,0.0,0.5,0.6666666666666666,0.5714285714285715
92211a75310aaef,What type of dessert is shown in the image,pie,berry crumble pie,0.0,0.3333333333333333,1.0,0.5
92211a75310aaef,What color are the raspberries in the pie filling,red,no raspberries present,0.0,0.0,0.0,0.0
92211a75310aaef,Where is the pie filling located in relation to the crumble topping,beneath,bottom of the crumble,0.0,0.0,0.0,0.0
8f3db33916b0bc0,What is the color of the crunches in the top center of the image,brown,light brown,0.0,0.5,1.0,0.6666666666666666
39bcc4756e74344,What color is the bowl containing the Berry Nut and Seed Crunch,green,lime green,0.0,0.5,1.0,0.6666666666666666
39bcc4756e74344,How are the berries distributed in the bowl,scattered,scattered throughout,0.0,0.5,1.0,0.6666666666666666
39bcc4756e74344,What color are the nuts in the Berry Nut and Seed Crunch,brown,light brown,0.0,0.5,1.0,0.6666666666666666
39bcc4756e74344,What type of fruit is scattered throughout the bowl,berries,dried cranberries,0.0,0.0,0.0,0.0
39bcc4756e74344,Where is the mixture of Berry Nut and Seed Crunch placed,atop,small green bowl,0.0,0.0,0.0,0.0
286cb0fa3aefa9b,What color is the pie crust,golden-brown,light brown,0.0,0.0,0.0,0.0
286cb0fa3aefa9b,What type of food is shown in the image,pie,baked pie,0.0,0.5,1.0,0.6666666666666666
286cb0fa3aefa9b,What pattern is formed by the pie crust across the top,lattice,lattice pattern,0.0,0.5,1.0,0.6666666666666666
286cb0fa3aefa9b,Where is the lattice pattern placed on the pie,across the entire top,top of the pie,0.0,0.5,0.5,0.5
286cb0fa3aefa9b,What decorative elements are placed in the lower-center of the pie,leaves,two leaves,0.0,0.5,1.0,0.6666666666666666
71b37d19149e978,What color is the pie crust,yellow,light beige,0.0,0.0,0.0,0.0
71b37d19149e978,What type of food is shown in the image,pie,unbaked pie crust,0.0,0.3333333333333333,1.0,0.5
71b37d19149e978,What part of the pie is in the dish,crust,the crust,0.0,0.5,1.0,0.6666666666666666
71b37d19149e978,How is the edge of the pie crust described,crimped,crimped,1.0,1.0,1.0,1.0
71b37d19149e978,Where is the pie crust located in the image,in the center,center of the image,0.0,0.5,0.6666666666666666,0.5714285714285715
79863139fcf71cc,What color is the pie crust,golden,light beige,0.0,0.0,0.0,0.0
79863139fcf71cc,What type of food is shown in the image,pie,a pie,0.0,0.5,1.0,0.6666666666666666
79863139fcf71cc,What color is the filling of the pie,red,red,1.0,1.0,1.0,1.0
79863139fcf71cc,What color are the lattice strips on the pie,tan,light yellow,0.0,0.0,0.0,0.0
54b457d0076dc63,What is the melted cheese doing on the side of the crust,dripping,drizzling down the side,0.0,0.0,0.0,0.0
54b457d0076dc63,What color is the premium pizza crust,tan,golden brown,0.0,0.0,0.0,0.0
54b457d0076dc63,What word describes the quality of the pizza crust,premium,crispy,0.0,0.0,0.0,0.0
54b457d0076dc63,What is the melted ingredient on the pizza,cheese,cheese,1.0,1.0,1.0,1.0
54b457d0076dc63,Where is the crust positioned in the image,in the lower portion,foreground of the image,0.0,0.25,0.25,0.25
36e9730c7ccff02,What color are the Persian cucumbers on the inside,green,pale green,0.0,0.5,1.0,0.6666666666666666
36e9730c7ccff02,What type of vegetable is mixed with the yogurt in the image,cucumbers,cucumber,0.0,0.0,0.0,0.0
36e9730c7ccff02,What color is the yogurt in the image,white,white,1.0,1.0,1.0,1.0
36e9730c7ccff02,What is the texture of the yogurt in the image,creamy,thick and creamy,0.0,0.3333333333333333,1.0,0.5
36e9730c7ccff02,Where are the cucumber pieces distributed in the image,throughout the image,throughout the bowl,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
1750d80b96e62ce,What color is the plate used for the salad,white,white,1.0,1.0,1.0,1.0
1750d80b96e62ce,What type of dish is being described in the image,salad,caprese salad,0.0,0.5,1.0,0.6666666666666666
1750d80b96e62ce,What color are the tomato slices in the salad,red,red,1.0,1.0,1.0,1.0
1750d80b96e62ce,Where is the salad placed,on a plate,on a white plate,0.0,0.75,1.0,0.8571428571428571
1750d80b96e62ce,What color are the basil leaves in the salad,green,green,1.0,1.0,1.0,1.0
0f170af0c72067e,What color are the cucumber slices,green,light green,0.0,0.5,1.0,0.6666666666666666
0f170af0c72067e,What type of dish is shown in the image,salad,mixing bowl,0.0,0.0,0.0,0.0
0f170af0c72067e,Are the seeds in the cucumber slices visible,visible,yes,0.0,0.0,0.0,0.0
0f170af0c72067e,What color are the onion slices,white,white,1.0,1.0,1.0,1.0
0f170af0c72067e,Where are the salad components placed,inside a transparent bowl,in a glass bowl,0.0,0.5,0.5,0.5
b268dae475851c9,What color are the cucumbers,green,green,1.0,1.0,1.0,1.0
b268dae475851c9,What vegetable is being described,cucumbers,cucumber,0.0,0.0,0.0,0.0
b268dae475851c9,How are the cucumbers cut,sliced,thin uniform slices,0.0,0.0,0.0,0.0
b268dae475851c9,Where are the small brown specks located,on their surfaces,on top of salad,0.0,0.25,0.3333333333333333,0.28571428571428575
cd9183721a494fa,How would you describe the cucumbers in the bowl,fresh,thinly sliced,0.0,0.0,0.0,0.0
cd9183721a494fa,What type of vegetable is shown in the image,cucumbers,cucumber,0.0,0.0,0.0,0.0
cd9183721a494fa,What color is the outer skin of the cucumber slices,green,green,1.0,1.0,1.0,1.0
cd9183721a494fa,How are the cucumber slices arranged in the bowl,overlapping,random pattern,0.0,0.0,0.0,0.0
cfcc90df3d3057d,What color is the margarita liquid,yellow,yellow,1.0,1.0,1.0,1.0
cfcc90df3d3057d,What type of drink is shown,margaritas,margarita,0.0,0.0,0.0,0.0
cfcc90df3d3057d,What color is the placemat,white,white,1.0,1.0,1.0,1.0
cfcc90df3d3057d,What vegetable is used as a garnish,cucumber,cucumber,1.0,1.0,1.0,1.0
cfcc90df3d3057d,Where are the cucumber slices placed,on the rim,rim of the glasses,0.0,0.5,0.6666666666666666,0.5714285714285715
3aa798519a72bac,What color is the whole cucumber,green,green,1.0,1.0,1.0,1.0
3aa798519a72bac,What vegetable is lying on the left side of the image,cucumber,cucumber,1.0,1.0,1.0,1.0
3aa798519a72bac,What type of surface are all the items placed on,wooden,wooden surface,0.0,0.5,1.0,0.6666666666666666
ac0f7b09bbfb88a,What type of vegetable is used in the dish,cucumbers,cucumbers,1.0,1.0,1.0,1.0
ac0f7b09bbfb88a,What do the cucumbers do in the bowl,fill,refreshing crunch and flavor,0.0,0.0,0.0,0.0
ac0f7b09bbfb88a,What color are the sesame seeds,white,white,1.0,1.0,1.0,1.0
ac0f7b09bbfb88a,Where are the cucumbers placed,in a shallow bowl,in a bowl,0.0,1.0,0.75,0.8571428571428571
bd4d9d9c7ff359f,What color is the surface the walnut cups are placed on,white,white with grey,0.0,0.3333333333333333,1.0,0.5
bd4d9d9c7ff359f,What color is the crust of the walnut cups,golden-brown,light brown,0.0,0.0,0.0,0.0
bd4d9d9c7ff359f,Where are the walnut cups placed,on a white surface,on a white plate,0.0,0.75,0.75,0.75
a2269fe475bbdeb,What color is the plate in the foreground,pink,pink,1.0,1.0,1.0,1.0
a2269fe475bbdeb,What color is the base of the cupcake,reddish-brown,brown,0.0,0.0,0.0,0.0
a2269fe475bbdeb,What type of dessert is shown in the image,cupcake,cupcake,1.0,1.0,1.0,1.0
a2269fe475bbdeb,Where is the single cupcake placed,on the plate,on a plate,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
a72579744b544da,What color is the mango-lime curd,yellow,yellow-orange,0.0,0.0,0.0,0.0
a72579744b544da,What is the name of the food in the glass dessert dish,curd,custard or pudding,0.0,0.0,0.0,0.0
a72579744b544da,What type of dish is the mango-lime curd in,glass,dessert,0.0,0.0,0.0,0.0
a72579744b544da,Where is the spoon in relation to the curd,submerged inside,in the curd,0.0,0.0,0.0,0.0
a72579744b544da,What is the texture of the mango-lime curd,smooth,smooth and creamy,0.0,0.3333333333333333,1.0,0.5
21d55487638b1d9,What is the main dish in the image,curry,bowl of curry,0.0,0.3333333333333333,1.0,0.5
21d55487638b1d9,What color is the bowl,white,white,1.0,1.0,1.0,1.0
21d55487638b1d9,What color is the curry in certain areas,golden-brown,yellow,0.0,0.0,0.0,0.0
21d55487638b1d9,Where are the green onions located,on top of,middle of the curry,0.0,0.25,0.3333333333333333,0.28571428571428575
b0ca546137615ee,What is the buttercream doing to the cake,covering,decorating the cake,0.0,0.0,0.0,0.0
b0ca546137615ee,What is the dessert in the image,cake,cake with pink frosting,0.0,0.25,1.0,0.4
b0ca546137615ee,What do the piped patterns resemble,roses,roses,1.0,1.0,1.0,1.0
b0ca546137615ee,How are the piped patterns arranged,swirling,circular pattern,0.0,0.0,0.0,0.0
