Image,Question,Answer,Predict,gpt_score
69e1e4ce9be4696,How are the doughnuts arranged on the plate,stacked,stacked on top of each other,0.9
69e1e4ce9be4696,Where is the doughnut at the top positioned,on top of,on top of the others,0.9
4a6f40639aa4853,What type of food is shown in the image,doughnuts,donuts,1.0
4a6f40639aa4853,What color is the powdered sugar on the doughnuts,white,white,1.0
4a6f40639aa4853,Where is the vibrant red doughnut located,in the center,center of the image,0.7
83c156078f10e36,What color is the doughnuts' hue,orange-brown,brown,0.7
83c156078f10e36,What type of food is shown,doughnuts,donuts,1.0
83c156078f10e36,What flavor are the doughnuts,maple,peanut butter and jelly,0.1
83c156078f10e36,What color are the mint leaves,green,green,1.0
09cff0d234fbcde,What flavor are the doughnuts,vanilla,coconut,0.1
09cff0d234fbcde,What color is the doughnut in the front,tan,white,0.1
09cff0d234fbcde,Where is the doughnut in the front located in the frame,in the front,center of the frame,0.2
69bd3096ba5c8f0,What type of food is the dressing used for,salad,green salad,0.9
69bd3096ba5c8f0,What is the quality of the salad dressing described as,best,homemade and healthy,0.2
69bd3096ba5c8f0,What color is the bottom portion of the dressing,brownish,brown in color,0.9
69bd3096ba5c8f0,What color are the small particles in the dressing,black,black,1.0
69bd3096ba5c8f0,Where is the glass carafe located in the image,in the lower-left corner,lower left corner,1.0
e06318f6d8379da,What color is the salad dressing,orange,orange,1.0
e06318f6d8379da,What type of dish is shown in the image,salad,caesar salad,0.9
e06318f6d8379da,How is the salad dressing applied to the salad,drizzled,drizzled on top,0.9
e06318f6d8379da,Where is the salad dressing mostly concentrated,top of the salad,on top of the salad,1.0
e06318f6d8379da,What is one of the main ingredients in the salad,lettuce,cheese,0.1
fef5d8957367c9c,What color is the bowl,white,the bowl is white,0.7
fef5d8957367c9c,What is the wasabi salad dressing served in,bowl,small white bowl,0.9
fef5d8957367c9c,What color is the wasabi salad dressing,brown,brown,1.0
fef5d8957367c9c,What is the main ingredient in the salad dressing,wasabi,tomato,0.0
fef5d8957367c9c,Where is the white bowl positioned in the image,towards the upper-right,top right corner,0.9
6dc09e0f572307d,What color is the Dorothy Lynch Style Salad Dressing,orange-red,orange,0.7
6dc09e0f572307d,What does the Dorothy Lynch Style Salad Dressing do to the pitcher,fills,makes it full,0.6
6dc09e0f572307d,What is the container for the Dorothy Lynch Style Salad Dressing,pitcher,glass pitcher,0.9
6dc09e0f572307d,What color is the surface under the pitcher,white,white tablecloth,0.7
6dc09e0f572307d,Where are the green leaves located relative to the pitcher,to the bottom left,in front of the pitcher,0.2
2c45c0f2dbad7eb,What color is the bottom layer of the dressing,yellow,white,0.1
2c45c0f2dbad7eb,What type of container is the dressing stored in,jar,glass jar,0.9
2c45c0f2dbad7eb,What is the texture of the bottom layer of the dressing,creamy,thick and creamy,0.9
2c45c0f2dbad7eb,What color is the top layer of the dressing,greenish,greenish-yellow,0.9
2c45c0f2dbad7eb,Where is the jar of dressing placed,on a red surface,on a red surface,1.0
5d5b67e2f56a8dc,What is the texture of the drumsticks' skin,crispy,charred and crispy,0.7
5d5b67e2f56a8dc,What part of the chicken is shown in the image,drumsticks,chicken drumstick,0.9
5d5b67e2f56a8dc,What color is the plate,white,the plate is white,0.9
5d5b67e2f56a8dc,What color is the checkered cloth in the background,blue,blue and white,0.7
5d5b67e2f56a8dc,Where are the drumsticks placed,on a plate,on a white plate,0.9
5d7534e55a162f9,What is the purpose of the plate in the image,decorative,to serve food,0.1
5d7534e55a162f9,What type of meat is shown in the image,drumsticks,chicken,0.3
5d7534e55a162f9,What color is the drumstick on the left,pinkish-tan,white,0.2
5d7534e55a162f9,Where is the first drumstick positioned,on the left,top of the plate,0.2
5d7534e55a162f9,What color are the sage leaves,green,green,1.0
64323bbbf31a300,What color is the duck,pink,pink and white,0.7
64323bbbf31a300,What type of meat is shown,duck,ham,0.0
64323bbbf31a300,How is the duck prepared,sliced,roasted,0.2
64323bbbf31a300,What color is the apple dressing,yellow,yellow and green,0.7
64323bbbf31a300,Where is the small ball of dressing located,to the left,top left corner,0.6
ab19ecd247fdabc,What is the name of the dish in the center of the plate,duck adobo,beef and onion stew,0.1
ab19ecd247fdabc,What is the glossy sauce doing to the rice,covering,coating the rice,0.3
ab19ecd247fdabc,What color is the rice under the Duck Adobo,white,white,1.0
ab19ecd247fdabc,How does the sauce on the Duck Adobo appear,glossy,thick and brown,0.1
ab19ecd247fdabc,Where is the Duck Adobo located on the plate,in the center,center of the plate,0.6
08ca42fdeb64a9b,What color is the skin of the roasted duck,brown,golden brown,0.7
08ca42fdeb64a9b,What type of meat is being served,duck,chicken,0.2
08ca42fdeb64a9b,How would you describe the texture of the duck skin,crispy,crispy and golden-brown,0.9
08ca42fdeb64a9b,What color are the rosemary leaves,green,green,1.0
08ca42fdeb64a9b,Where is the roasted duck presented,on an oval platter,on a white plate,0.6
e0039d104925b12,What color are the dumplings,golden-brown,brown,0.7
e0039d104925b12,What type of food is shown in the image,dumplings,bread in a pan,0.2
e0039d104925b12,What material is the baking pan made of,metal,stainless steel,0.7
e0039d104925b12,Where are the dumplings arranged,in a metal baking pan,in a loaf pan,0.7
e0039d104925b12,What color is the syrupy liquid,amber,brown,0.2
703a17269805495,What color is the yolk of the foremost egg slice,yellow,yellow,1.0
703a17269805495,What is the main ingredient of the slices,egg,eggs,0.9
703a17269805495,Where are the small brown and red flecks located,sprinkled on,on the eggs,0.3
703a17269805495,What color is the white ring around the yolk,white,golden brown,0.2
703a17269805495,What is the appearance of the white ring around the yolk,translucent,custard-like in texture,0.3
c8a87f40f3b57c4,What color is the outer layer of the Scotch eggs,golden-brown,brown and yellow,0.7
c8a87f40f3b57c4,What is inside the sausage meat layer of the Scotch eggs,eggs,a hard-boiled egg,0.7
c8a87f40f3b57c4,What color is the outer layer of the hard-boiled egg,white,brown,0.1
c8a87f40f3b57c4,Where are the Scotch eggs placed,on a plate,on a white plate,0.9
c8a87f40f3b57c4,What color is the yolk of the hard-boiled egg,yellow,yellow,1.0
e7b97785c0393ba,What color is the surface of the French toast,golden-brown,brown,0.7
e7b97785c0393ba,What type of French toast is shown in the image,eggnog,banana bread french toast,0.1
e7b97785c0393ba,What color is the surface the plate is on,white,white marble,0.9
e7b97785c0393ba,Where is the white powder located,on top,on the plate under toast,0.3
e7b97785c0393ba,What is pooled around the base of the French toast,syrup,syrup,1.0
a61dbb321d47ac1,What shape are the eggplant balls,round,round,1.0
a61dbb321d47ac1,What type of vegetable are the balls made of,eggplant,beef and pork,0.1
a61dbb321d47ac1,What color is the cheese sprinkled on the eggplant balls,white,white,1.0
a61dbb321d47ac1,Where is one of the eggplant balls located in the image,in the top-center,center of the bowl,0.3
ee13d5a702f7c8f,What vegetable is used to make the rollatini,eggplant,tomato,0.3
ee13d5a702f7c8f,What color is the tomato sauce,red,red,1.0
ee13d5a702f7c8f,Where is the tomato sauce located,on top of,on the spaghetti,0.3
21a17e4674852b9,What color is the top empanada,golden-brown,light brown,0.7
21a17e4674852b9,What type of food is shown in the image,empanada,empanadas,1.0
21a17e4674852b9,What color is the plate or napkin,white,white and pink,0.7
21a17e4674852b9,Where is the empanada on the right edge placed,on a patterned napkin,on the plate,0.2
ad588d1b60cf200,What is the texture of the enchiladas,creamy,cheesy and creamy,0.7
ad588d1b60cf200,What color are the enchiladas,yellow,yellow and red,0.7
ad588d1b60cf200,Where are the diced tomatoes located,scattered across,on top of the casserole,0.2
ad588d1b60cf200,What color are the diced tomatoes,red,red,1.0
ad588d1b60cf200,Where does the reddish sauce appear,peeks,top of the dish,0.2
88b5d3061ab9e04,What color is the majority of the popcorn,white,white,1.0
88b5d3061ab9e04,What type of food is shown in the image,popcorn,popcorn,1.0
88b5d3061ab9e04,Is the popcorn spilling out of the container,spilling out,yes popcorn is spilling out of the container,0.7
88b5d3061ab9e04,What color are some of the darker popcorn pieces,brown,brown,1.0
88b5d3061ab9e04,Is the popcorn cup tilted to one side,tilted,yes,0.1
6f5bf99a67539bb,What color is some of the popcorn,red,red and green,0.5
6f5bf99a67539bb,What type of food is shown in the image,popcorn,popcorn,1.0
6f5bf99a67539bb,What flavor does the popcorn suggest,peppermint,christmas candy cane,0.6
6f5bf99a67539bb,What is the bowl made of,glass,glass,1.0
6f5bf99a67539bb,Where is the popcorn located,in a bowl,in a bowl,1.0
4209d484eabbd49,What color is the bowl,blue,blue,1.0
4209d484eabbd49,What is the popcorn served in,bowl,a blue bowl,0.9
4209d484eabbd49,What is the primary color of the popcorn,white,white and tan,0.7
9fa6ee09dafbefd,What type of diet do these jalapeño poppers cater to,keto,keto diet,1.0
9fa6ee09dafbefd,What are the jalapeño poppers called,poppers,jalapeno bacon poppers,0.7
9fa6ee09dafbefd,What color are the jalapeños,green,green,1.0
9fa6ee09dafbefd,What color is the filling inside the jalapeño poppers,white,yellow,0.1
9fa6ee09dafbefd,Where are the jalapeño poppers placed,on a black metal rack,air fryer basket,0.2
f10fc233eb96b8e,What color is the bowl holding the poppers,gray,black bowl,0.2
f10fc233eb96b8e,What type of food is shown in the image,poppers,mummy shaped cookies,0.1
f10fc233eb96b8e,How are the poppers presented,wrapped,in a bowl,0.2
f10fc233eb96b8e,What color are the stems of some jalapenos,green,green and black,0.8
5870b784e4b8bbc,What color are the jalapeños,green,green,1.0
5870b784e4b8bbc,What type of pepper is used in the poppers,jalapeño,jalapeno peppers,0.9
5870b784e4b8bbc,What is wrapped around the jalapeños,bacon,bacon,1.0
5870b784e4b8bbc,Where are the jalapeño poppers placed,on a white plate,on a white plate,1.0
5870b784e4b8bbc,How does the bacon appear,crisp,the bacon appears crispy,0.7
964fde4c4f698ab,What color are the jalapeño poppers,green,green and orange,0.7
964fde4c4f698ab,What type of food is shown in the image,poppers,jalapeno peppers,0.3
964fde4c4f698ab,What is the filling inside the jalapeño poppers,cream cheese,cheese and bacon,0.2
964fde4c4f698ab,What color is the shredded cheese on top of the cream cheese,orange,orange and white,0.7
0d41621d7097dac,What color are the butternut squash chunks,white,orange,0.1
0d41621d7097dac,What type of meat is mixed with the posole,chicken,chicken,1.0
0d41621d7097dac,What color are the butternut squash chunks,orange,orange,1.0
0d41621d7097dac,Where are the parsley leaves and shredded cheese placed,on top,on top of soup,0.7
0d41621d7097dac,What color is the tortilla,brown,light brown,0.9
168e13ac82b3814,What color are the mashed potatoes,light,white,0.3
168e13ac82b3814,What is the main ingredient in the dish,potatoes,oats,0.1
168e13ac82b3814,What color is the bowl,black,black bowl,0.7
168e13ac82b3814,Where is the green leaf located,at the center,on top of the food,0.2
b99d79351a4c043,What is the main ingredient in the dish,potatoes,potatoes,1.0
b99d79351a4c043,What color are the potatoes,brown,brown and white,0.7
b99d79351a4c043,What color is the sauce coating the potatoes,reddish-brown,brown,0.7
b99d79351a4c043,What is the texture of the sauce on the potatoes,coated,thick and glossy,0.7
b99d79351a4c043,Where are the potatoes placed,on the plate,on a white plate,0.8
9f45ef995126187,What color are the air fryer breakfast potatoes,yellow,brown and white,0.2
9f45ef995126187,What type of food are the air fryer breakfast potatoes,potatoes,air fried potatoes,0.9
9f45ef995126187,How are the edges of the air fryer breakfast potatoes described,crispy,crispy and golden-brown,0.9
9f45ef995126187,What utensil is placed on the left of the air fryer breakfast potatoes,fork,fork,1.0
9f45ef995126187,Where is the fork placed in relation to the air fryer breakfast potatoes,on the left,left of potatoes,0.6
96e156d64e6fb9f,What type of seasoning is used on the potatoes,spiced,black pepper,0.7
96e156d64e6fb9f,What is the main ingredient in the dish,potatoes,potatoes,1.0
96e156d64e6fb9f,What color are the potatoes,yellowish-tan,light brown,0.7
96e156d64e6fb9f,Where are the potatoes located in the image,across the entire image,middle of image,0.5
96e156d64e6fb9f,What color are some of the potato pieces due to the spices,brown,brown and black,0.7
2b756defc8abb5d,What type of vegetable is shown in the image,potato,potato,1.0
2b756defc8abb5d,What color are the potato wedges,yellow,brown and white,0.2
2b756defc8abb5d,How are the parsley leaves arranged in the dish,scattered,scattered on top,0.7
2b756defc8abb5d,What cooking method gives the potato wedges a deeper brown color,roasting,frying,0.3
2b756defc8abb5d,Where are the potato wedges located,in the dish,on a wooden board,0.2
27c2a182df0a9c5,What color is the crust of the potato on the left,brown,brown,1.0
27c2a182df0a9c5,What is the main ingredient in the dish,potatoes,potato,1.0
27c2a182df0a9c5,What color are the herbs on top of the potatoes,green,green,1.0
27c2a182df0a9c5,Where are the green herbs located,on top,on top of the food,0.7
27c2a182df0a9c5,What pattern is visible on the backdrop,checkered,red and white checkered pattern,0.9
594dddaf6053392,What color is the base of the pralines,light brown,brown,0.8
594dddaf6053392,What type of food is scattered on the plate,pralines,pecans,0.3
594dddaf6053392,What color are the pecans on top of the pralines,reddish-brown,brown,0.7
594dddaf6053392,Where are the pralines placed,on a plate,on a plate,1.0
