Image,Question,Answer,Predict,gpt_score
6ff9ae19b3eed61,What vegetable is mixed with the cottage cheese,spinach,spinach,1.0
6ff9ae19b3eed61,What color is the cottage cheese,white,white,1.0
6ff9ae19b3eed61,Where is the chicken located in relation to the spinach and cottage cheese mixture,in the foreground,on top of it,0.3
d980f97dbe2a1e9,What color is the couscous,yellow,yellow,1.0
d980f97dbe2a1e9,What type of grain is in the bowl,couscous,rice,0.3
d980f97dbe2a1e9,What color is the bowl,white,white,1.0
d980f97dbe2a1e9,What color are the herbs in the couscous,green,green,1.0
d980f97dbe2a1e9,Where are the lemon wedges placed,on top of,on top of the dish,1.0
191f4793a5b5caa,What color is the Israeli Couscous,tan,light brown,0.7
191f4793a5b5caa,What is the couscous filling in the image,filling,baked in a dish,0.4
191f4793a5b5caa,What type of grain is shown in the image,couscous,rice,0.3
191f4793a5b5caa,What color is the bowl containing the couscous,white,white,1.0
191f4793a5b5caa,What texture does the sauce coating the couscous appear to have,creamy,creamy and smooth,0.9
df3bd933b12e81f,What is the color of the couscous in the dish,tan,yellow,0.2
df3bd933b12e81f,What is the main grain used in the dish,couscous,rice,0.3
df3bd933b12e81f,What color are the chunks of tomatoes mixed within the couscous,red,red,1.0
df3bd933b12e81f,What color are the smaller flecks mixed within the couscous,green,green,1.0
df3bd933b12e81f,Where is the Jazzed Up Couscous dish located within the image,within the pot,in a metal bowl,0.2
c8be669cf4a7994,What is the couscous served in,bowl,a bowl,1.0
c8be669cf4a7994,What color is the couscous,white,beige,0.2
c8be669cf4a7994,What color are the almonds or nuts,beige,dark brown,0.2
c8be669cf4a7994,What shape is the couscous forming,small and round,circular,0.9
c8be669cf4a7994,Where is the couscous served,in a white bowl,in a bowl,0.9
22a6a503038da42,"What is the color of the cauliflower ""couscous""",yellowish-orange,yellow,0.7
22a6a503038da42,"What color are the sprigs scattered across the top of the ""couscous""",green,green,1.0
22a6a503038da42,Where are the sprigs of green cilantro scattered,across the top,on the scrambled eggs,0.1
22a6a503038da42,"What is resting partially within the ""couscous""",spoon,wooden spoon,0.9
4dc12e07d49694b,What type of food is prominently featured in the image,crab cakes,crab cakes,1.0
4dc12e07d49694b,What color are the edges of the crab cakes,golden,golden-brown,0.8
4dc12e07d49694b,What color are the green flecks scattered throughout the crab cakes,green,green,1.0
b1cc9100561c3f3,What color are the crab pieces,reddish-orange,red and white,0.3
b1cc9100561c3f3,What seafood is present in the dish,crab,crab,1.0
b1cc9100561c3f3,How are the crab pieces arranged in the dish,clustered,mixed with other ingredients,0.3
b1cc9100561c3f3,What type of meat is distributed around the crab,sausages,sausage,0.9
bddadd64cc7bae0,What color is the cranberry filling in the pie,red,red,1.0
bddadd64cc7bae0,What type of dessert is shown in the image,pie,pie with crumb topping,0.9
bddadd64cc7bae0,What color is the crumb topping on the pie,tan,brown,0.3
bddadd64cc7bae0,What color is the pie crust,golden,golden brown,0.8
bddadd64cc7bae0,In which direction is the pie slightly positioned,towards the left,to the left,0.9
fbf680ba3d3b096,What type of sauce is on the chicken,cranberry,barbecue sauce,0.1
fbf680ba3d3b096,What type of meat is shown in the image,chicken,chicken drumsticks,0.7
fbf680ba3d3b096,What color is the plate,light blue,light blue,1.0
fbf680ba3d3b096,What color is the chicken,golden brown,golden brown,1.0
fbf680ba3d3b096,Where are the chicken pieces placed,on a plate,on a plate,1.0
4581574ec92aee2,What does the pomegranate cranberry sauce/relish do to the bowl,fills,stains the bowl,0.2
4581574ec92aee2,What is the pomegranate cranberry sauce/relish served in,bowl,glass bowl,0.9
4581574ec92aee2,What is the consistency of the pomegranate cranberry sauce/relish,thick,thick and chunky,0.9
4581574ec92aee2,What color are the walnuts in the bowl,light brown and red,light brown,0.7
4581574ec92aee2,Where are the walnuts located in the image,in the center,mixed in cranberry sauce,0.1
9a3edf97d4725d1,What type of seafood is visible in the bisque,crawfish,lobster,0.5
9a3edf97d4725d1,What color are the chopped chives in the bisque,green,green,1.0
9a3edf97d4725d1,Where is the Louisiana Crawfish Bisque served,within a white bowl,in a bowl,0.7
4f5150c34518129,What color is the rice described as,beige,yellow,0.3
4f5150c34518129,How is the rice arranged on the plate,piled,stacked in a pile,0.7
4f5150c34518129,What type of seafood is mixed within the rice,crawfish,crab,0.5
4f5150c34518129,What color are the crawfish tails,red,red and white,0.7
4f5150c34518129,Where are the crawfish tails placed in relation to the rice,on top of,on top of rice,0.9
d7976d426b5fc7b,What is the texture of the Honey Walnut Cream Cheese,light,creamy and smooth,0.1
d7976d426b5fc7b,What type of nuts are mixed into the cream cheese,walnuts,walnuts,1.0
d7976d426b5fc7b,What color is the Honey Walnut Cream Cheese,beige,white,0.2
d7976d426b5fc7b,Where is the walnut half located in relation to the cream cheese,on top,in the cream cheese,0.1
d7976d426b5fc7b,What is the container used to hold the Honey Walnut Cream Cheese,bowl,glass bowl,0.9
70f1689e82535a7,What is the texture of the chantilly cream,soft,light and fluffy,0.7
70f1689e82535a7,What is the main component of the dessert,cream,whipped cream,0.9
70f1689e82535a7,What color is the chantilly cream,off-white,white,0.7
70f1689e82535a7,What does the cream do to the glass dessert dish,fills,fills it,0.5
70f1689e82535a7,Where are the dollops of cream located,on top,in a glass,0.2
feb8da6d4727a62,What color is the plate,white,white,1.0
feb8da6d4727a62,What fruit is mixed within the creamy filling of the crepes,blueberries,blueberries,1.0
feb8da6d4727a62,What color is the base of the crepes,brown,golden brown,0.7
feb8da6d4727a62,What is inside the rolled crepes,blueberries,whipped cream and blueberries,0.7
feb8da6d4727a62,Where are the blueberries scattered,on the plate,around the crepes,0.2
83d9469b7d2e536,What color is the crepe,golden brown,light brown,0.7
83d9469b7d2e536,What is located in the center of the image,crepe,a pancake,0.6
83d9469b7d2e536,How would you describe the edges of the crepe,darker,crispy and golden,0.1
83d9469b7d2e536,Where is the crepe located in the image,in the center,in a pan,0.2
97317ea0a16f6ba,What color is the cloth the rolls are arranged on,purple,purple,1.0
97317ea0a16f6ba,What is the shape of the food items in the image,rolls,cinnamon rolls,0.5
97317ea0a16f6ba,What color are the Nutella crescent rolls,golden brown ,brown,0.8
97317ea0a16f6ba,What is visible in the cut roll,flaky dough,cinnamon and sugar,0.2
97317ea0a16f6ba,Where is one of the whole rolls located in relation to the cut roll,on the lower right,top right,0.1
5dc5bfed7295e6e,What color are the crisps,golden-yellow,golden yellow,1.0
5dc5bfed7295e6e,How are the crisps arranged on the plate,overlap,in a pile,0.3
5dc5bfed7295e6e,What type of food is described as golden-yellow and lacy,cheese,fried cheese crisps,0.7
5dc5bfed7295e6e,What texture do the crisps have,lacy,crispy and crunchy,0.2
5dc5bfed7295e6e,Where are the crisps located on the plate,on the upper-left,on a plate,0.3
7207161ee7fdd3a,What color are the sesame seeds on the crisps,white,white,1.0
7207161ee7fdd3a,What color are the edges of some crisps,brown,white and black,0.2
7207161ee7fdd3a,Where are the Sesame Lemon Crisps placed,on a white plate,on a plate,0.9
7207161ee7fdd3a,Which crisp appears bigger compared to the others,the crisp in the front,one on the right,0.2
f7e98ee1e808dcc,What color is the plate,green,light green,0.9
f7e98ee1e808dcc,What shape are the croissant ice cream cones,cones,triangular,0.2
f7e98ee1e808dcc,What color are the croissant ice cream cones,golden-brown,golden brown,1.0
f7e98ee1e808dcc,How is one of the cones positioned on the plate,lies,upside down,0.2
1747472deb3ca10,What color is the front center croquette,brown,dark brown,0.9
1747472deb3ca10,What type of food is shown in the image,croquettes,fried meatballs,0.2
1747472deb3ca10,What color is the back croquette,dark,dark brown,0.7
1747472deb3ca10,Where are the croquettes placed,on a plate,on a plate,1.0
1747472deb3ca10,How are the croquettes positioned on the plate,arranged,in a circle,0.5
873396a9d5e4f00,How would you describe the croquettes,yummylicious,golden-brown and crispy,0.6
873396a9d5e4f00,What type of food is shown in the image,croquettes,fried fish cakes,0.2
873396a9d5e4f00,What color are the croquettes,golden,golden brown,0.8
873396a9d5e4f00,Where are the croquettes placed,on a silver metal rack,on a tray,0.5
873396a9d5e4f00,What color are the darker croquettes,brown,light brown,0.9
72ee70465299f12,What color is the plate,beige,off-white,0.7
72ee70465299f12,What type of food is shown in the image,croquettes,vegetable patties,0.1
72ee70465299f12,What color is the crust of the croquettes,golden brown,golden brown,1.0
72ee70465299f12,Where are the croquettes resting,resting on the plate,on a plate,0.7
72ee70465299f12,Is the bottom croquette fully visible,yes,"no, partially obscured",0.2
f72b411f57d390c,What type of dessert is shown in the image,pie,berry crumble with ice cream,0.1
f72b411f57d390c,What color are the mint leaves,green,green,1.0
f72b411f57d390c,What color is the ice cream next to the pie,off-white,white,0.7
f72b411f57d390c,Where is the slice of berry crumble pie placed,on a white plate,on a plate,0.9
8dcec925b92152d,What color are the raspberries in the bowl,red,red,1.0
8dcec925b92152d,What is the dessert served in,bowl,a bowl,1.0
8dcec925b92152d,What color are the peaches in the bowl,orange,orange,1.0
8dcec925b92152d,How are the peaches and raspberries arranged in the bowl,mixed,separated in sections,0.3
8dcec925b92152d,Where is the crumble topping located in relation to the fruit,on top of,on the right,0.2
59b9dea4ab611ae,What color is the berry filling,red,deep red,0.9
59b9dea4ab611ae,What is the dessert served in,bowl,a bowl,1.0
59b9dea4ab611ae,Is the berry filling covered by the crumble topping,yes,yes,1.0
59b9dea4ab611ae,What color is the crumble topping,golden-brown,brown,0.7
59b9dea4ab611ae,Where is the berry filling located,at the bottom,in a bowl,0.2
92211a75310aaef,What type of dessert is shown in the image,pie,berry crumble,0.1
92211a75310aaef,What color are the raspberries in the pie filling,red,red,1.0
92211a75310aaef,Where is the pie filling located in relation to the crumble topping,beneath,underneath the crumble topping,0.6
8f3db33916b0bc0,What is the color of the crunches in the top center of the image,brown,orange,0.1
39bcc4756e74344,What color is the bowl containing the Berry Nut and Seed Crunch,green,green,1.0
39bcc4756e74344,How are the berries distributed in the bowl,scattered,mixed with nuts,0.2
39bcc4756e74344,What color are the nuts in the Berry Nut and Seed Crunch,brown,light brown,0.9
39bcc4756e74344,What type of fruit is scattered throughout the bowl,berries,raisins,0.4
39bcc4756e74344,Where is the mixture of Berry Nut and Seed Crunch placed,atop,in a green bowl,0.1
286cb0fa3aefa9b,What color is the pie crust,golden-brown,golden brown,1.0
286cb0fa3aefa9b,What type of food is shown in the image,pie,pie,1.0
286cb0fa3aefa9b,What pattern is formed by the pie crust across the top,lattice,lattice,1.0
286cb0fa3aefa9b,Where is the lattice pattern placed on the pie,across the entire top,on top of pie,0.2
286cb0fa3aefa9b,What decorative elements are placed in the lower-center of the pie,leaves,leaves,1.0
71b37d19149e978,What color is the pie crust,yellow,golden brown,0.6
71b37d19149e978,What type of food is shown in the image,pie,unbaked pie crust,0.6
71b37d19149e978,What part of the pie is in the dish,crust,the crust,1.0
71b37d19149e978,How is the edge of the pie crust described,crimped,crimped and ridged,0.9
71b37d19149e978,Where is the pie crust located in the image,in the center,on a counter,0.3
79863139fcf71cc,What color is the pie crust,golden,golden brown,0.8
79863139fcf71cc,What type of food is shown in the image,pie,cherry pie,0.7
79863139fcf71cc,What color is the filling of the pie,red,red,1.0
79863139fcf71cc,What color are the lattice strips on the pie,tan,light brown,0.7
54b457d0076dc63,What is the melted cheese doing on the side of the crust,dripping,melting,0.4
54b457d0076dc63,What color is the premium pizza crust,tan,golden brown,0.6
54b457d0076dc63,What word describes the quality of the pizza crust,premium,crispy,0.2
54b457d0076dc63,What is the melted ingredient on the pizza,cheese,cheese,1.0
54b457d0076dc63,Where is the crust positioned in the image,in the lower portion,on the bottom,0.9
36e9730c7ccff02,What color are the Persian cucumbers on the inside,green,green,1.0
36e9730c7ccff02,What type of vegetable is mixed with the yogurt in the image,cucumbers,cucumber,1.0
36e9730c7ccff02,What color is the yogurt in the image,white,white,1.0
36e9730c7ccff02,What is the texture of the yogurt in the image,creamy,creamy and smooth,0.9
36e9730c7ccff02,Where are the cucumber pieces distributed in the image,throughout the image,in the sauce,0.1
1750d80b96e62ce,What color is the plate used for the salad,white,white,1.0
1750d80b96e62ce,What type of dish is being described in the image,salad,caprese skewers,0.3
1750d80b96e62ce,What color are the tomato slices in the salad,red,red,1.0
1750d80b96e62ce,Where is the salad placed,on a plate,on a white platter,0.7
1750d80b96e62ce,What color are the basil leaves in the salad,green,green,1.0
0f170af0c72067e,What color are the cucumber slices,green,green,1.0
0f170af0c72067e,What type of dish is shown in the image,salad,vegetable salad,0.9
0f170af0c72067e,Are the seeds in the cucumber slices visible,visible,"yes, seeds are visible",0.7
0f170af0c72067e,What color are the onion slices,white,white,1.0
0f170af0c72067e,Where are the salad components placed,inside a transparent bowl,in a bowl,0.7
b268dae475851c9,What color are the cucumbers,green,green,1.0
b268dae475851c9,What vegetable is being described,cucumbers,cucumber,1.0
b268dae475851c9,How are the cucumbers cut,sliced,sliced,1.0
b268dae475851c9,Where are the small brown specks located,on their surfaces,on cucumber slices,0.5
cd9183721a494fa,How would you describe the cucumbers in the bowl,fresh,sliced and pickled,0.3
