Image,Question,Answer,Predict
1747472deb3ca10,What color is the front center croquette,brown,brown
1747472deb3ca10,What type of food is shown in the image,croquettes,croquettes
1747472deb3ca10,What color is the back croquette,dark,brown in color
1747472deb3ca10,Where are the croquettes placed,on a plate,on a plate
1747472deb3ca10,How are the croquettes positioned on the plate,arranged,circular
873396a9d5e4f00,How would you describe the croquettes,yummylicious,"nice, crispy"
873396a9d5e4f00,What type of food is shown in the image,croquettes,croquettes
873396a9d5e4f00,What color are the croquettes,golden,golden
873396a9d5e4f00,Where are the croquettes placed,on a silver metal rack,metal
873396a9d5e4f00,What color are the darker croquettes,brown,darker
72ee70465299f12,What color is the plate,beige,white
72ee70465299f12,What type of food is shown in the image,croquettes,golden brown
72ee70465299f12,What color is the crust of the croquettes,golden brown,golden brown
72ee70465299f12,Where are the croquettes resting,resting on the plate,resting on the plate
72ee70465299f12,Is the bottom croquette fully visible,yes,No
f72b411f57d390c,What type of dessert is shown in the image,pie,pie
f72b411f57d390c,What color are the mint leaves,green,green
f72b411f57d390c,What color is the ice cream next to the pie,off-white,light-colored
f72b411f57d390c,Where is the slice of berry crumble pie placed,on a white plate,on a white plate
8dcec925b92152d,What color are the raspberries in the bowl,red,red
8dcec925b92152d,What is the dessert served in,bowl,bowl
8dcec925b92152d,What color are the peaches in the bowl,orange,orange
8dcec925b92152d,How are the peaches and raspberries arranged in the bowl,mixed,on the side
8dcec925b92152d,Where is the crumble topping located in relation to the fruit,on top of,on top of
59b9dea4ab611ae,What color is the berry filling,red,red
59b9dea4ab611ae,What is the dessert served in,bowl,white dish
59b9dea4ab611ae,Is the berry filling covered by the crumble topping,yes,yes
59b9dea4ab611ae,What color is the crumble topping,golden-brown,golden
59b9dea4ab611ae,Where is the berry filling located,at the bottom,dark
92211a75310aaef,What type of dessert is shown in the image,pie,pie
92211a75310aaef,What color are the raspberries in the pie filling,red,red
92211a75310aaef,Where is the pie filling located in relation to the crumble topping,beneath,beneath
8f3db33916b0bc0,What is the color of the crunches in the top center of the image,brown,brown
39bcc4756e74344,What color is the bowl containing the Berry Nut and Seed Crunch,green,green
39bcc4756e74344,How are the berries distributed in the bowl,scattered,distributed
39bcc4756e74344,What color are the nuts in the Berry Nut and Seed Crunch,brown,brown
39bcc4756e74344,What type of fruit is scattered throughout the bowl,berries,dried cranberries
39bcc4756e74344,Where is the mixture of Berry Nut and Seed Crunch placed,atop,"green, ceramic"
286cb0fa3aefa9b,What color is the pie crust,golden-brown,golden brown
286cb0fa3aefa9b,What type of food is shown in the image,pie,pie
286cb0fa3aefa9b,What pattern is formed by the pie crust across the top,lattice,lattice
286cb0fa3aefa9b,Where is the lattice pattern placed on the pie,across the entire top,on top of
286cb0fa3aefa9b,What decorative elements are placed in the lower-center of the pie,leaves,leaf-shaped
71b37d19149e978,What color is the pie crust,yellow,golden
71b37d19149e978,What type of food is shown in the image,pie,pie
71b37d19149e978,What part of the pie is in the dish,crust,crust
71b37d19149e978,How is the edge of the pie crust described,crimped,crimped
71b37d19149e978,Where is the pie crust located in the image,in the center,in the center
79863139fcf71cc,What color is the pie crust,golden,golden
79863139fcf71cc,What type of food is shown in the image,pie,pie
79863139fcf71cc,What color is the filling of the pie,red,red
79863139fcf71cc,What color are the lattice strips on the pie,tan,golden brown
54b457d0076dc63,What is the melted cheese doing on the side of the crust,dripping,oozing
54b457d0076dc63,What color is the premium pizza crust,tan,golden brown
54b457d0076dc63,What word describes the quality of the pizza crust,premium,good
54b457d0076dc63,What is the melted ingredient on the pizza,cheese,cheese
54b457d0076dc63,Where is the crust positioned in the image,in the lower portion,bottom
36e9730c7ccff02,What color are the Persian cucumbers on the inside,green,green
36e9730c7ccff02,What type of vegetable is mixed with the yogurt in the image,cucumbers,cucumbers
36e9730c7ccff02,What color is the yogurt in the image,white,white
36e9730c7ccff02,What is the texture of the yogurt in the image,creamy,creamy
36e9730c7ccff02,Where are the cucumber pieces distributed in the image,throughout the image,throughout the image
1750d80b96e62ce,What color is the plate used for the salad,white,white
1750d80b96e62ce,What type of dish is being described in the image,salad,salad
1750d80b96e62ce,What color are the tomato slices in the salad,red,red
1750d80b96e62ce,Where is the salad placed,on a plate,on a plate
1750d80b96e62ce,What color are the basil leaves in the salad,green,green
0f170af0c72067e,What color are the cucumber slices,green,green
0f170af0c72067e,What type of dish is shown in the image,salad,salad
0f170af0c72067e,Are the seeds in the cucumber slices visible,visible,visible
0f170af0c72067e,What color are the onion slices,white,white
0f170af0c72067e,Where are the salad components placed,inside a transparent bowl,clear glass bowl
b268dae475851c9,What color are the cucumbers,green,green
b268dae475851c9,What vegetable is being described,cucumbers,cucumbers
b268dae475851c9,How are the cucumbers cut,sliced,sliced
b268dae475851c9,Where are the small brown specks located,on their surfaces,on the surface
cd9183721a494fa,How would you describe the cucumbers in the bowl,fresh,fresh
cd9183721a494fa,What type of vegetable is shown in the image,cucumbers,cucumbers
cd9183721a494fa,What color is the outer skin of the cucumber slices,green,green
cd9183721a494fa,How are the cucumber slices arranged in the bowl,overlapping,overlapping
cfcc90df3d3057d,What color is the margarita liquid,yellow,yellow
cfcc90df3d3057d,What type of drink is shown,margaritas,margaritas
cfcc90df3d3057d,What color is the placemat,white,white
cfcc90df3d3057d,What vegetable is used as a garnish,cucumber,cucumber
cfcc90df3d3057d,Where are the cucumber slices placed,on the rim,on the rim
3aa798519a72bac,What color is the whole cucumber,green,green
3aa798519a72bac,What vegetable is lying on the left side of the image,cucumber,cucumber
3aa798519a72bac,What type of surface are all the items placed on,wooden,wooden
ac0f7b09bbfb88a,What type of vegetable is used in the dish,cucumbers,cucumbers
ac0f7b09bbfb88a,What do the cucumbers do in the bowl,fill,side dish
ac0f7b09bbfb88a,What color are the sesame seeds,white,white
ac0f7b09bbfb88a,Where are the cucumbers placed,in a shallow bowl,in a bowl
bd4d9d9c7ff359f,What color is the surface the walnut cups are placed on,white,white
bd4d9d9c7ff359f,What color is the crust of the walnut cups,golden-brown,golden-brown
bd4d9d9c7ff359f,Where are the walnut cups placed,on a white surface,on a white
a2269fe475bbdeb,What color is the plate in the foreground,pink,pink
a2269fe475bbdeb,What color is the base of the cupcake,reddish-brown,brown
a2269fe475bbdeb,What type of dessert is shown in the image,cupcake,cupcakes
a2269fe475bbdeb,Where is the single cupcake placed,on the plate,on the plate
a72579744b544da,What color is the mango-lime curd,yellow,yellow-orange
a72579744b544da,What is the name of the food in the glass dessert dish,curd,"yellow, smooth, creamy"
a72579744b544da,What type of dish is the mango-lime curd in,glass,glass
a72579744b544da,Where is the spoon in relation to the curd,submerged inside,above
a72579744b544da,What is the texture of the mango-lime curd,smooth,smooth
21d55487638b1d9,What is the main dish in the image,curry,curry
21d55487638b1d9,What color is the bowl,white,white
21d55487638b1d9,What color is the curry in certain areas,golden-brown,"rich, deep orange"
21d55487638b1d9,Where are the green onions located,on top of,on top of
b0ca546137615ee,What is the buttercream doing to the cake,covering,decorative
b0ca546137615ee,What is the dessert in the image,cake,cake
b0ca546137615ee,What do the piped patterns resemble,roses,roses
b0ca546137615ee,How are the piped patterns arranged,swirling,circular
b0ca546137615ee,Where are the roses covering the cake,over the entire surface,entire surface
3bde60851fad917,What color is the frozen custard,yellow,yellow
3bde60851fad917,What type of dessert is shown in the image,custard,vanilla ice cream
3bde60851fad917,Where is the spoon inserted,into the custard,into the
938c91ef3f2cc96,What color is the baked pumpkin custard,orange-brown,light orange
938c91ef3f2cc96,What type of dessert is in the bowl,custard,common
938c91ef3f2cc96,What does the custard do to the bowl,fills,filling
938c91ef3f2cc96,What color is the whipped cream,white,white
938c91ef3f2cc96,Where is the bowl placed,on the plate,on the plate
d72be19d8c5e314,What color are the chicken breast cutlets,pale,light brown
d72be19d8c5e314,What type of meat is being served,chicken,chicken
d72be19d8c5e314,What color are the capers,brown,greenish-black
d72be19d8c5e314,Where are the sun-dried tomatoes placed,on top,other
d72be19d8c5e314,What color is the plate,red,red
f9b928117774fd5,What is the color of the Daiquiri,white,white
cc2e00dd885336d,What is the dal doing to the Chakolya pieces,immersing,soaking
cc2e00dd885336d,What color are the spices in the dish,dark,light brown
cc2e00dd885336d,What are the small dark items scattered throughout the dish,spices,spices
cc2e00dd885336d,Where are the Chakolya pieces scattered,across the bowl,bowl
7c96df80891e3e6,What fruit is used in the danish filling,raspberry,raspberry
7c96df80891e3e6,What color is the crust of the pastry,golden-brown,golden brown
7c96df80891e3e6,Where is the raspberry danish placed,plate,plate
7c96df80891e3e6,What color is the raspberry filling,red,red
7c96df80891e3e6,Where are the pieces of raspberry danish located,on a plate,on a plate
f6fd1014d1b13e4,What type of dessert is shown in the image,Turkish Delight,Turkish Delight
f6fd1014d1b13e4,What is covering many of the Turkish Delight pieces,coated,powdered
f6fd1014d1b13e4,What color is the powder coating the Turkish Delight pieces,white,white
f6fd1014d1b13e4,How are the Turkish Delight pieces arranged in the frame,scattered,scattered
f6fd1014d1b13e4,Where are the Turkish Delight pieces placed in the image,across the frame,across a surface
00c972776282f93,What type of food is the image showing,dessert,dessert
00c972776282f93,What is the fork doing to the dessert,taking,being used to
00c972776282f93,What color is the plate under the dessert,white,white
00c972776282f93,Where are the strawberries positioned in the dessert,on top,on top
00c972776282f93,What is the texture of the red sauce on the strawberries,glossy,glossy
e493d73bc9d382e,What cooking method was used to prepare the dip,baking,baked
e493d73bc9d382e,What is the predominant color of the dip,yellow,yellow
e493d73bc9d382e,What is the texture of the cheese in the dip,melted,melted
e493d73bc9d382e,What type of dish is the dip served in,in a clear glass,in a glass
543a807478f983f,What is the black bean dip doing in the bowl,filling,"thick, smooth"
543a807478f983f,What type of dip is shown in the image,bean,bean
543a807478f983f,What color is the black bean dip,brown-black,"dark brown, black"
543a807478f983f,Where is the bowl of black bean dip located in the image,in the center-left,in the center
adfb72af7a0bd14,What color is the base layer of the Chunky Pizza Dip,white,white
adfb72af7a0bd14,What type of dish is the Chunky Pizza Dip,pizza,pizza
adfb72af7a0bd14,What color are the pepperoni slices on the Chunky Pizza Dip,red,red
adfb72af7a0bd14,Where are the toppings scattered on the Chunky Pizza Dip,across the surface,on top of
adfb72af7a0bd14,What color are the chives used as garnish on the Chunky Pizza Dip,green,green
e4ae0db95c78dcd,What color is the top corn dog,golden-brown,golden brown
e4ae0db95c78dcd,What type of food is shown in the image,corn dogs,fried food items
e4ae0db95c78dcd,What color is the sausage inside the second corn dog,reddish-brown,light brown
e4ae0db95c78dcd,Where are the corn dogs placed,on a white plate,on a white plate
b22014db168d51d,What is the main flavor of the donuts,chocolate,chocolate
